,EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1217,RM466,46,46-55,No,Travel_Frequently,1034,Research & Development,18,Below College,Medical,1,624,Low,Female,86,High,3,Healthcare Representative,High,Married,10527,10k-15k,8984,5,Y,No,11,Better,Very High,80,0,28,3,Good,2,2,1,2.0
1218,RM724,46,46-55,No,Travel_Rarely,566,Research & Development,7,College,Medical,1,1007,Very High,Male,75,High,3,Manufacturing Director,High,Divorced,10845,10k-15k,24208,6,Y,No,13,Better,Medium,80,1,13,3,Better,8,7,0,7.0
1219,RM771,46,46-55,No,Travel_Rarely,430,Research & Development,1,Master,Medical,1,1069,Very High,Male,40,High,5,Research Director,Very High,Divorced,19627,15k+,21445,9,Y,No,17,Better,Very High,80,2,23,0,Better,2,2,2,2.0
1220,RM779,46,46-55,No,Travel_Rarely,1003,Research & Development,8,Master,Life Sciences,1,1080,Very High,Female,74,Medium,2,Research Scientist,Low,Divorced,4615,Upto 5k,21029,8,Y,Yes,23,Best,Low,80,3,19,2,Better,16,13,1,7.0
1221,RM811,46,46-55,No,Travel_Rarely,406,Sales,3,Below College,Marketing,1,1124,Low,Male,52,High,4,Manager,High,Married,17465,15k+,15596,3,Y,No,12,Better,Very High,80,1,23,3,Better,12,9,4,9.0
1222,RM862,46,46-55,No,Travel_Rarely,1402,Sales,2,Bachelor,Marketing,1,1204,High,Female,69,High,4,Manager,Low,Married,17048,15k+,24097,8,Y,No,23,Best,Low,80,0,28,2,Better,26,15,15,9.0
1223,RM870,46,46-55,No,Travel_Rarely,1450,Research & Development,15,College,Life Sciences,1,1217,Very High,Male,52,High,5,Research Director,Medium,Married,19081,15k+,10849,5,Y,No,11,Better,Low,80,1,25,2,Better,4,2,0,3.0
1224,RM878,46,46-55,No,Travel_Rarely,150,Research & Development,2,Master,Technical Degree,1,1228,Very High,Male,60,High,2,Manufacturing Director,Very High,Divorced,7379,5k-10k,17433,2,Y,No,11,Better,High,80,1,12,3,Good,6,3,1,4.0
1225,RM917,46,46-55,No,Travel_Rarely,168,Sales,4,College,Marketing,1,1280,Very High,Female,33,Medium,5,Manager,Medium,Married,18789,15k+,9946,2,Y,No,14,Better,High,80,1,26,2,Better,11,4,0,8.0
1226,RM944,46,46-55,No,Travel_Rarely,991,Human Resources,1,College,Life Sciences,1,1314,Very High,Female,44,High,1,Human Resources,Low,Single,3423,Upto 5k,22957,6,Y,No,12,Better,High,80,0,10,3,Best,7,6,5,7.0
1227,RM1032,46,46-55,Yes,Travel_Rarely,377,Sales,9,Bachelor,Marketing,1,1457,Low,Male,52,High,3,Sales Executive,Very High,Divorced,10096,10k-15k,15986,4,Y,No,11,Better,Low,80,1,28,1,Best,7,7,4,3.0
1228,RM1081,46,46-55,No,Travel_Rarely,228,Sales,3,Bachelor,Life Sciences,1,1527,High,Female,51,High,4,Manager,Medium,Married,16606,15k+,11380,8,Y,No,12,Better,Very High,80,1,23,2,Best,13,12,5,1.0
1229,RM1136,46,46-55,No,Travel_Rarely,563,Sales,1,Master,Life Sciences,1,1602,Very High,Male,56,Very High,4,Manager,Low,Single,17567,15k+,3156,1,Y,No,15,Better,Medium,80,0,27,5,Bad,26,0,0,12.0
1230,RM1232,46,46-55,No,Travel_Rarely,717,Research & Development,13,Master,Life Sciences,1,1727,High,Male,34,High,2,Healthcare Representative,Medium,Single,5562,5k-10k,9697,6,Y,No,14,Better,Very High,80,0,19,3,Better,10,7,0,9.0
1231,RM1236,46,46-55,No,Travel_Rarely,1277,Sales,2,Bachelor,Life Sciences,1,1732,High,Male,74,High,3,Sales Executive,Very High,Divorced,10368,10k-15k,5596,4,Y,Yes,12,Better,Medium,80,1,13,5,Good,10,6,0,3.0
1232,RM1278,46,46-55,No,Travel_Rarely,734,Research & Development,2,Master,Medical,1,1789,High,Male,46,High,5,Research Director,Very High,Divorced,19328,15k+,14218,7,Y,Yes,17,Better,High,80,1,24,3,Better,2,1,2,2.0
1233,RM1286,46,46-55,No,Non-Travel,849,Sales,26,College,Life Sciences,1,1801,Medium,Male,98,Medium,2,Sales Executive,Medium,Single,7991,5k-10k,25166,8,Y,No,15,Better,High,80,0,6,3,Better,2,2,2,2.0
1234,RM1299,46,46-55,Yes,Travel_Rarely,261,Research & Development,21,College,Medical,1,1821,Very High,Female,66,High,2,Healthcare Representative,Medium,Married,8926,5k-10k,10842,4,Y,No,22,Best,Very High,80,1,13,2,Best,9,7,3,7.0
1235,RM1323,46,46-55,No,Travel_Rarely,706,Research & Development,2,College,Life Sciences,1,1857,Very High,Male,82,High,3,Manufacturing Director,Very High,Divorced,8578,5k-10k,19989,3,Y,No,14,Better,High,80,1,12,4,Good,9,8,4,7.0
1236,RM1328,46,46-55,No,Travel_Rarely,1319,Sales,3,Bachelor,Technical Degree,1,1863,Low,Female,45,Very High,4,Sales Executive,Low,Divorced,13225,10k-15k,7739,2,Y,No,12,Better,Very High,80,1,25,5,Better,19,17,2,8.0
1237,RM1334,46,46-55,Yes,Travel_Rarely,1254,Sales,10,Bachelor,Life Sciences,1,1869,High,Female,64,High,3,Sales Executive,Medium,Married,7314,5k-10k,14011,5,Y,No,21,Best,High,80,3,14,2,Better,8,7,0,7.0
1238,RM272,47,46-55,Yes,Non-Travel,666,Research & Development,29,Master,Life Sciences,1,376,Low,Male,88,High,3,Manager,Medium,Married,11849,10k-15k,10268,1,Y,Yes,12,Better,Very High,80,1,10,2,Good,10,7,9,9.0
1239,RM330,47,46-55,No,Travel_Rarely,1482,Research & Development,5,Doctor,Life Sciences,1,447,Very High,Male,42,High,5,Research Director,High,Married,18300,15k+,16375,4,Y,No,11,Better,Medium,80,1,21,2,Better,3,2,1,1.0
1240,RM348,47,46-55,No,Travel_Frequently,1309,Sales,4,Below College,Medical,1,467,Medium,Male,99,High,2,Sales Representative,High,Single,2976,Upto 5k,25751,3,Y,No,19,Better,Low,80,0,5,3,Better,0,0,0,0.0
1241,RM429,47,46-55,No,Travel_Rarely,983,Research & Development,2,College,Medical,1,574,Low,Female,65,High,2,Manufacturing Director,Very High,Divorced,5070,5k-10k,7389,5,Y,No,13,Better,High,80,3,20,2,Better,5,0,0,4.0
1242,RM533,47,46-55,No,Travel_Rarely,703,Sales,14,Master,Marketing,1,728,Very High,Male,42,High,2,Sales Executive,Low,Single,4960,Upto 5k,11825,2,Y,No,12,Better,Very High,80,0,20,2,Better,7,7,1,7.0
1243,RM545,47,46-55,No,Travel_Frequently,217,Sales,3,Bachelor,Medical,1,746,Very High,Female,49,High,4,Sales Executive,High,Divorced,13770,10k-15k,10225,9,Y,Yes,12,Better,Very High,80,2,28,2,Good,22,2,11,13.0
1244,RM567,47,46-55,Yes,Travel_Frequently,719,Sales,27,College,Life Sciences,1,785,Medium,Female,77,Very High,2,Sales Executive,High,Single,6397,5k-10k,10339,4,Y,Yes,12,Better,Very High,80,0,8,2,Better,5,4,1,3.0
1245,RM593,47,46-55,No,Travel_Rarely,202,Research & Development,2,College,Other,1,820,High,Female,33,High,4,Manager,Very High,Married,16752,15k+,12982,1,Y,Yes,11,Better,High,80,1,26,3,Good,26,14,3,0.0
1246,RM652,47,46-55,No,Travel_Rarely,249,Sales,2,College,Marketing,1,903,High,Female,35,High,2,Sales Executive,Very High,Married,4537,Upto 5k,17783,0,Y,Yes,22,Best,Low,80,1,8,2,Better,7,6,7,7.0
1247,RM666,47,46-55,No,Travel_Rarely,1454,Sales,2,Master,Life Sciences,1,925,Very High,Female,65,Medium,1,Sales Representative,Very High,Single,3294,Upto 5k,13137,1,Y,Yes,18,Better,Low,80,0,3,3,Good,3,2,1,2.0
1248,RM708,47,46-55,No,Travel_Frequently,1379,Research & Development,16,Master,Medical,1,987,High,Male,64,Very High,2,Manufacturing Director,High,Divorced,5067,5k-10k,6759,1,Y,Yes,19,Better,High,80,0,20,3,Best,19,10,2,7.0
1249,RM720,47,46-55,No,Travel_Rarely,955,Sales,4,College,Life Sciences,1,1003,Very High,Female,83,High,2,Sales Executive,Very High,Single,4163,Upto 5k,8571,1,Y,Yes,17,Better,High,80,0,9,0,Better,9,0,0,7.0
1250,RM1021,47,46-55,No,Travel_Rarely,465,Research & Development,1,Bachelor,Technical Degree,1,1438,Low,Male,74,High,1,Research Scientist,Very High,Married,3420,Upto 5k,10205,7,Y,No,12,Better,High,80,1,17,2,Good,6,5,1,2.0
1251,RM1025,47,46-55,No,Travel_Rarely,359,Research & Development,2,Master,Medical,1,1443,Low,Female,82,High,4,Research Director,High,Married,17169,15k+,26703,3,Y,No,19,Better,Medium,80,2,26,2,Best,20,17,5,6.0
1252,RM1068,47,46-55,No,Travel_Rarely,571,Sales,14,Bachelor,Medical,1,1503,High,Female,78,High,2,Sales Executive,High,Married,4591,Upto 5k,24200,3,Y,Yes,17,Better,High,80,1,11,4,Good,5,4,1,2.0
1253,RM1155,47,46-55,No,Travel_Rarely,1176,Human Resources,26,Master,Life Sciences,1,1625,Very High,Female,98,High,5,Manager,High,Married,19658,15k+,5220,3,Y,No,11,Better,High,80,1,27,2,Better,5,2,1,0.0
1254,RM1195,47,46-55,No,Travel_Rarely,1225,Sales,2,Master,Life Sciences,1,1676,Medium,Female,47,Very High,4,Manager,Medium,Divorced,15972,15k+,21086,6,Y,No,14,Better,High,80,3,29,2,Better,3,2,1,2.0
1255,RM1224,47,46-55,Yes,Travel_Frequently,1093,Sales,9,Bachelor,Life Sciences,1,1716,High,Male,82,Low,4,Sales Executive,High,Married,12936,10k-15k,24164,7,Y,No,11,Better,High,80,0,25,3,Bad,23,5,14,10.0
1256,RM1235,47,46-55,No,Non-Travel,543,Sales,2,Master,Marketing,1,1731,High,Male,87,High,2,Sales Executive,Medium,Married,4978,Upto 5k,3536,7,Y,No,11,Better,Very High,80,1,4,3,Bad,1,0,0,0.0
1257,RM1304,47,46-55,No,Travel_Rarely,1001,Research & Development,4,Bachelor,Life Sciences,1,1827,High,Female,92,Medium,3,Manufacturing Director,Medium,Divorced,10333,10k-15k,19271,8,Y,Yes,12,Better,High,80,1,28,4,Better,22,11,14,10.0
1258,RM1322,47,46-55,No,Travel_Rarely,207,Research & Development,9,Master,Life Sciences,1,1856,Medium,Female,64,High,1,Laboratory Technician,High,Single,2105,Upto 5k,5411,4,Y,No,12,Better,High,80,0,7,2,Better,2,2,2,0.0
1259,RM1371,47,46-55,No,Non-Travel,1169,Research & Development,14,Master,Technical Degree,1,1934,High,Male,64,High,2,Research Scientist,Medium,Married,5467,5k-10k,2125,8,Y,No,18,Better,High,80,1,16,4,Best,8,7,1,7.0
1260,RM1415,47,46-55,No,Travel_Rarely,1180,Research & Development,25,Bachelor,Medical,1,1993,Low,Male,84,High,3,Healthcare Representative,High,Single,8633,5k-10k,13084,2,Y,No,23,Best,Medium,80,0,25,3,Better,17,14,12,11.0
1261,RM1422,47,46-55,No,Non-Travel,1162,Research & Development,1,Below College,Medical,1,2000,High,Female,98,High,3,Research Director,Medium,Married,11957,10k-15k,17231,0,Y,No,18,Better,Low,80,2,14,3,Bad,13,8,5,12.0
1262,RM051,48,46-55,Yes,Travel_Rarely,626,Research & Development,1,College,Life Sciences,1,64,Low,Male,98,Medium,3,Laboratory Technician,High,Single,5381,5k-10k,19294,9,Y,Yes,13,Better,Very High,80,0,23,2,Better,1,0,0,0.0
1263,RM353,48,46-55,No,Travel_Rarely,530,Sales,29,Below College,Medical,1,473,Low,Female,91,High,3,Manager,High,Married,12504,10k-15k,23978,3,Y,No,21,Best,Medium,80,1,15,3,Bad,0,0,0,0.0
1264,RM445,48,46-55,No,Travel_Rarely,163,Sales,2,Doctor,Marketing,1,595,Medium,Female,37,High,2,Sales Executive,Very High,Married,4051,Upto 5k,19658,2,Y,No,14,Better,Low,80,1,14,2,Better,9,7,6,7.0
1265,RM493,48,46-55,No,Travel_Rarely,1236,Research & Development,1,Master,Life Sciences,1,664,Very High,Female,40,Medium,4,Manager,Low,Married,15402,15k+,17997,7,Y,No,11,Better,Low,80,1,21,3,Bad,3,2,0,2.0
1266,RM521,48,46-55,No,Travel_Rarely,817,Sales,2,Below College,Marketing,1,712,Medium,Male,56,Very High,2,Sales Executive,Medium,Married,8120,5k-10k,18597,3,Y,No,12,Better,Very High,80,0,12,3,Better,2,2,2,2.0
1267,RM679,48,46-55,No,Travel_Rarely,1469,Research & Development,20,Master,Medical,1,945,Very High,Male,51,High,1,Research Scientist,High,Married,2259,Upto 5k,5543,4,Y,No,17,Better,Low,80,2,13,2,Good,0,0,0,0.0
1268,RM736,48,46-55,No,Travel_Rarely,277,Research & Development,6,Bachelor,Life Sciences,1,1022,Low,Male,97,Medium,2,Healthcare Representative,High,Single,4240,Upto 5k,13119,2,Y,No,13,Better,Very High,80,0,19,0,Better,2,2,2,2.0
1269,RM737,48,46-55,No,Travel_Rarely,1355,Research & Development,4,Master,Life Sciences,1,1024,High,Male,78,Medium,3,Healthcare Representative,High,Single,10999,10k-15k,22245,7,Y,No,14,Better,Medium,80,0,27,3,Better,15,11,4,8.0
1270,RM805,48,46-55,No,Non-Travel,1262,Research & Development,1,Master,Medical,1,1116,Low,Male,35,Very High,4,Manager,Very High,Single,16885,15k+,16154,2,Y,No,22,Best,High,80,0,27,3,Good,5,4,2,1.0
1271,RM902,48,46-55,No,Travel_Rarely,969,Research & Development,2,College,Technical Degree,1,1258,Very High,Male,76,Very High,1,Laboratory Technician,Medium,Single,2559,Upto 5k,16620,5,Y,No,11,Better,High,80,0,7,4,Good,1,0,0,0.0
1272,RM905,48,46-55,No,Travel_Rarely,715,Research & Development,1,Bachelor,Life Sciences,1,1263,Very High,Male,76,Medium,5,Research Director,Very High,Single,18265,15k+,8733,6,Y,No,12,Better,High,80,0,25,3,Best,1,0,0,0.0
1273,RM970,48,46-55,No,Travel_Rarely,855,Research & Development,4,Bachelor,Life Sciences,1,1363,Very High,Male,54,High,3,Manufacturing Director,Very High,Single,7898,5k-10k,18706,1,Y,No,11,Better,High,80,0,11,2,Better,10,9,0,8.0
1274,RM1039,48,46-55,No,Travel_Rarely,1221,Sales,7,Bachelor,Marketing,1,1466,High,Male,96,High,2,Sales Executive,Low,Divorced,5486,5k-10k,24795,4,Y,No,11,Better,Low,80,3,15,3,Better,2,2,2,2.0
1275,RM1104,48,46-55,No,Travel_Rarely,492,Sales,16,Master,Life Sciences,1,1557,High,Female,96,High,2,Sales Executive,High,Divorced,6439,5k-10k,13693,8,Y,No,14,Better,High,80,1,18,2,Better,8,7,7,7.0
1276,RM1115,48,46-55,No,Travel_Rarely,1108,Research & Development,15,Master,Other,1,1576,High,Female,65,High,1,Research Scientist,Low,Married,2367,Upto 5k,16530,8,Y,No,12,Better,Very High,80,1,10,3,Good,8,2,7,6.0
1277,RM1167,48,46-55,No,Travel_Frequently,365,Research & Development,4,Doctor,Medical,1,1644,High,Male,89,Medium,4,Manager,Very High,Married,15202,15k+,5602,2,Y,No,25,Best,Medium,80,1,23,3,Better,2,2,2,2.0
1278,RM1205,48,46-55,Yes,Travel_Frequently,708,Sales,7,College,Medical,1,1691,Very High,Female,95,High,1,Sales Representative,High,Married,2655,Upto 5k,11740,2,Y,Yes,11,Better,High,80,2,19,3,Better,9,7,7,7.0
1279,RM1332,48,46-55,No,Travel_Rarely,1224,Research & Development,10,Bachelor,Life Sciences,1,1867,Very High,Male,91,Medium,5,Research Director,Medium,Married,19665,15k+,13583,4,Y,No,12,Better,Very High,80,0,29,3,Better,22,10,12,9.0
1280,RM1352,48,46-55,No,Travel_Frequently,117,Research & Development,22,Bachelor,Medical,1,1900,Very High,Female,58,High,4,Manager,Very High,Divorced,17174,15k+,2437,3,Y,No,11,Better,Medium,80,1,24,3,Better,22,17,4,7.0
1281,RM002,49,46-55,No,Travel_Frequently,279,Research & Development,8,Below College,Life Sciences,1,2,High,Male,61,Medium,2,Research Scientist,Medium,Married,5130,5k-10k,24907,1,Y,No,23,Best,Very High,80,1,10,3,Better,10,7,1,7.0
1282,RM130,49,46-55,No,Travel_Rarely,470,Research & Development,20,Master,Medical,1,170,High,Female,96,High,2,Manufacturing Director,Low,Married,6567,5k-10k,5549,1,Y,No,14,Better,High,80,0,16,2,Good,15,11,5,11.0
1283,RM202,49,46-55,No,Non-Travel,1002,Research & Development,18,Master,Life Sciences,1,275,Very High,Male,92,High,2,Manufacturing Director,Very High,Divorced,6804,5k-10k,23793,1,Y,Yes,15,Better,Low,80,2,7,0,Better,7,7,1,7.0
1284,RM291,49,46-55,No,Travel_Frequently,636,Research & Development,10,Master,Life Sciences,1,396,High,Female,35,High,5,Research Director,Low,Single,18665,15k+,25594,9,Y,Yes,11,Better,Very High,80,0,22,4,Better,3,2,1,2.0
1285,RM317,49,46-55,No,Travel_Rarely,1091,Research & Development,1,College,Technical Degree,1,431,High,Female,90,Medium,4,Healthcare Representative,High,Single,13964,10k-15k,17810,7,Y,Yes,12,Better,Very High,80,0,25,2,Better,7,1,0,7.0
1286,RM376,49,46-55,No,Travel_Rarely,1261,Research & Development,7,Bachelor,Other,1,499,Medium,Male,31,Medium,3,Healthcare Representative,High,Single,10965,10k-15k,12066,8,Y,No,24,Best,High,80,0,26,2,Better,5,2,0,0.0
1287,RM474,49,46-55,No,Travel_Rarely,1245,Research & Development,18,Master,Life Sciences,1,638,Very High,Male,58,Medium,5,Research Director,High,Divorced,19502,15k+,2125,1,Y,Yes,17,Better,High,80,1,31,5,Better,31,9,0,9.0
1288,RM608,49,46-55,Yes,Travel_Rarely,1184,Sales,11,Bachelor,Marketing,1,840,High,Female,43,High,3,Sales Executive,Very High,Married,7654,5k-10k,5860,1,Y,No,18,Better,Low,80,2,9,3,Best,9,8,7,7.0
1289,RM640,49,46-55,No,Travel_Rarely,1418,Research & Development,1,Bachelor,Technical Degree,1,887,High,Female,36,High,1,Research Scientist,Low,Married,3580,Upto 5k,10554,2,Y,No,16,Better,Medium,80,1,7,2,Better,4,2,0,2.0
1290,RM678,49,46-55,No,Travel_Rarely,527,Research & Development,8,College,Other,1,944,Low,Female,51,High,3,Laboratory Technician,Medium,Married,7403,5k-10k,22477,4,Y,No,11,Better,High,80,1,29,3,Good,26,9,1,7.0
1291,RM822,49,46-55,No,Travel_Rarely,174,Sales,8,Master,Technical Degree,1,1138,Very High,Male,56,Medium,4,Sales Executive,Medium,Married,13120,10k-15k,11879,6,Y,No,17,Better,Medium,80,1,22,3,Better,9,8,2,3.0
1292,RM900,49,46-55,No,Travel_Rarely,1098,Research & Development,4,College,Medical,1,1256,Low,Male,85,Medium,5,Manager,High,Married,18711,15k+,12124,2,Y,No,13,Better,High,80,1,23,2,Best,1,0,0,0.0
1293,RM1007,49,46-55,Yes,Travel_Frequently,1475,Research & Development,28,College,Life Sciences,1,1420,Low,Male,97,Medium,2,Laboratory Technician,Low,Single,4284,Upto 5k,22710,3,Y,No,20,Best,Low,80,0,20,2,Better,4,3,1,3.0
1294,RM1045,49,46-55,No,Travel_Rarely,1495,Research & Development,5,Master,Technical Degree,1,1473,Low,Male,96,High,2,Healthcare Representative,High,Married,6651,5k-10k,21534,2,Y,No,14,Better,Medium,80,1,20,0,Good,3,2,1,2.0
1295,RM1055,49,46-55,No,Travel_Rarely,1490,Research & Development,7,Master,Life Sciences,1,1484,High,Male,35,High,3,Healthcare Representative,Medium,Divorced,10466,10k-15k,20948,3,Y,No,14,Better,Medium,80,2,29,3,Better,8,7,0,7.0
1296,RM1072,49,46-55,No,Travel_Rarely,271,Research & Development,3,College,Medical,1,1509,High,Female,43,Medium,2,Laboratory Technician,Low,Married,4789,Upto 5k,23070,4,Y,No,25,Best,Low,80,1,10,3,Better,3,2,1,2.0
1297,RM1148,49,46-55,No,Travel_Rarely,722,Research & Development,25,Master,Life Sciences,1,1617,High,Female,84,High,1,Laboratory Technician,Low,Married,3211,Upto 5k,22102,1,Y,No,14,Better,Very High,80,1,10,3,Good,9,6,1,4.0
1298,RM1177,49,46-55,No,Travel_Rarely,301,Research & Development,22,Master,Other,1,1655,Low,Female,72,High,4,Research Director,Medium,Married,16413,15k+,3498,3,Y,No,16,Better,Medium,80,2,27,2,Better,4,2,1,2.0
1299,RM1182,49,46-55,No,Travel_Rarely,465,Research & Development,6,Below College,Life Sciences,1,1661,High,Female,41,Medium,4,Healthcare Representative,High,Married,13966,10k-15k,11652,2,Y,Yes,19,Better,Medium,80,1,30,3,Better,15,11,2,12.0
1300,RM1193,49,46-55,No,Travel_Rarely,464,Research & Development,16,Bachelor,Medical,1,1674,Very High,Female,74,High,1,Laboratory Technician,Low,Divorced,2587,Upto 5k,24941,4,Y,Yes,16,Better,Medium,80,1,17,2,Good,2,2,2,2.0
1301,RM1196,49,46-55,No,Travel_Rarely,809,Research & Development,1,Bachelor,Life Sciences,1,1677,High,Male,36,High,4,Manager,High,Single,15379,15k+,22384,4,Y,No,14,Better,Low,80,0,23,2,Better,8,7,0,0.0
1302,RM1255,49,46-55,No,Travel_Rarely,1313,Sales,11,Master,Marketing,1,1757,Very High,Female,80,High,2,Sales Executive,Very High,Single,4507,Upto 5k,8191,3,Y,No,12,Better,High,80,0,8,1,Best,5,1,0,4.0
1303,RM1378,49,46-55,No,Travel_Frequently,1064,Research & Development,2,Below College,Life Sciences,1,1941,Medium,Male,42,High,5,Research Director,Very High,Married,19161,15k+,13738,3,Y,No,15,Better,Very High,80,0,28,3,Better,5,4,4,3.0
1304,RM1469,49,46-55,No,Travel_Frequently,1023,Sales,2,Bachelor,Medical,1,2065,Very High,Male,63,Medium,2,Sales Executive,Medium,Married,5390,5k-10k,13243,2,Y,No,14,Better,Very High,80,0,17,3,Good,9,6,0,8.0
1306,RM037,50,46-55,Yes,Travel_Rarely,869,Sales,3,College,Marketing,1,47,Low,Male,86,Medium,1,Sales Representative,High,Married,2683,Upto 5k,3810,1,Y,Yes,14,Better,High,80,0,3,2,Better,3,2,0,2.0
1307,RM063,50,46-55,No,Travel_Rarely,989,Research & Development,7,College,Medical,1,80,Medium,Female,43,Medium,5,Research Director,High,Divorced,18740,15k+,16701,5,Y,Yes,12,Better,Very High,80,1,29,2,Good,27,3,13,8.0
1308,RM107,50,46-55,No,Travel_Frequently,1115,Research & Development,1,Bachelor,Life Sciences,1,141,Low,Female,73,High,5,Research Director,Medium,Married,18172,15k+,9755,3,Y,Yes,19,Better,Low,80,0,28,1,Good,8,3,0,7.0
1309,RM132,50,46-55,No,Travel_Frequently,809,Sales,12,Bachelor,Marketing,1,174,High,Female,77,High,3,Sales Executive,Very High,Single,9208,5k-10k,6645,4,Y,No,11,Better,Very High,80,0,16,3,Better,2,2,2,1.0
1310,RM166,50,46-55,No,Travel_Rarely,1452,Research & Development,11,Bachelor,Life Sciences,1,226,High,Female,53,High,5,Manager,Medium,Single,19926,15k+,17053,3,Y,No,15,Better,Medium,80,0,21,5,Better,5,4,4,4.0
1311,RM184,50,46-55,No,Travel_Rarely,328,Research & Development,1,Bachelor,Medical,1,249,High,Male,86,Medium,1,Laboratory Technician,High,Married,3690,Upto 5k,3425,2,Y,No,15,Better,Very High,80,1,5,2,Good,3,2,0,2.0
1312,RM234,50,46-55,No,Travel_Rarely,854,Sales,1,Master,Medical,1,323,Very High,Female,68,High,5,Manager,Very High,Divorced,19517,15k+,24118,3,Y,No,11,Better,High,80,1,32,3,Good,7,0,0,6.0
1313,RM280,50,46-55,No,Travel_Rarely,797,Research & Development,4,Below College,Life Sciences,1,385,Low,Male,96,High,5,Research Director,Medium,Divorced,19144,15k+,15815,3,Y,No,14,Better,Low,80,2,28,4,Good,10,4,1,6.0
1314,RM368,50,46-55,No,Travel_Rarely,1046,Research & Development,10,Bachelor,Technical Degree,1,491,Very High,Male,100,Medium,3,Healthcare Representative,Very High,Single,10496,10k-15k,2755,6,Y,No,15,Better,Very High,80,0,20,2,Better,4,3,1,3.0
1315,RM426,50,46-55,No,Travel_Rarely,1099,Research & Development,29,Master,Life Sciences,1,569,Medium,Male,88,Medium,4,Manager,High,Married,17046,15k+,9314,0,Y,No,15,Better,Medium,80,1,28,2,Better,27,10,15,7.0
1316,RM478,50,46-55,No,Travel_Frequently,1246,Human Resources,3,Bachelor,Medical,1,644,Low,Male,99,High,5,Manager,Medium,Married,18200,15k+,7999,1,Y,No,11,Better,High,80,1,32,2,Better,32,5,10,7.0
1317,RM524,50,46-55,No,Travel_Rarely,1207,Research & Development,28,Below College,Medical,1,716,Very High,Male,74,Very High,1,Laboratory Technician,High,Married,3221,Upto 5k,3297,1,Y,Yes,11,Better,High,80,3,20,3,Better,20,8,3,8.0
1318,RM529,50,46-55,Yes,Travel_Frequently,562,Sales,8,College,Technical Degree,1,723,Medium,Male,50,High,2,Sales Executive,High,Married,6796,5k-10k,23452,3,Y,Yes,14,Better,Low,80,1,18,4,Better,4,3,1,3.0
